C,Mn,Si,Cr,Ni,Mo,F_Ferrite,F_Pearlite,F_Bainite,F_Martensite,Yield_MPa,UTS_MPa,Hardness_HV,Elongation_Pct
1.149,1.135,0.179,3.861,3.182,0.444,0.4,0.4,0.1,0.1,938.0,1125.6,284.24242424242425,12.765
1.164,0.182,1.45,2.24,0.461,2.085,0.4,0.4,0.1,0.1,850.2,1020.24,257.6363636363637,12.540000000000003
1.237,0.438,0.216,4.447,2.265,3.601,0.4,0.4,0.1,0.1,912.3,1094.76,276.45454545454544,11.445
1.037,0.701,0.893,3.05,3.714,1.211,0.4,0.4,0.1,0.1,838.6,1006.3199999999999,254.12121212121215,14.445
0.509,1.031,0.469,1.764,0.015,4.469,0.4,0.4,0.1,0.1,607.6,729.12,184.12121212121212,22.365000000000002
0.911,0.574,0.81,1.246,0.672,4.954,0.4,0.4,0.1,0.1,762.9,915.4799999999999,231.1818181818182,16.335
0.194,0.605,0.172,2.572,4.839,3.697,0.4,0.4,0.1,0.1,407.5,489.0,123.48484848484848,27.09
0.951,0.796,1.145,0.366,3.576,3.538,0.4,0.4,0.1,0.1,805.1,966.12,243.969696969697,15.735000000000001
0.903,0.12,0.821,0.183,3.766,3.589,0.4,0.4,0.1,0.1,713.5,856.1999999999999,216.21212121212122,16.455
1.397,0.721,1.427,3.183,3.762,4.418,0.4,0.4,0.1,0.1,1020.6,1224.72,309.2727272727273,9.044999999999998
1.437,0.337,1.184,0.649,1.005,2.011,0.4,0.4,0.1,0.1,1002.2,1202.64,303.69696969696975,8.445
0.171,0.385,1.019,3.038,4.354,4.289,0.4,0.4,0.1,0.1,374.0,448.8,113.33333333333334,27.435
0.164,0.269,1.192,2.869,4.102,2.593,0.4,0.4,0.1,0.1,358.9,430.67999999999995,108.75757575757575,27.54
0.661,0.166,0.316,1.501,4.808,4.57,0.4,0.4,0.1,0.1,597.1,716.52,180.93939393939397,20.085
1.497,0.705,0.341,0.112,1.392,1.445,0.4,0.4,0.1,0.1,1069.0,1282.8,323.93939393939394,7.544999999999998
0.183,1.268,0.521,3.782,1.745,1.226,0.4,0.4,0.1,0.1,468.3,561.96,141.9090909090909,27.255
1.125,0.156,1.316,4.96,3.614,2.126,0.4,0.4,0.1,0.1,828.1,993.72,250.93939393939397,13.125
1.083,1.291,1.443,2.69,1.389,1.294,0.4,0.4,0.1,0.1,920.6,1104.72,278.969696969697,13.754999999999999
0.839,0.972,0.419,4.609,3.309,0.809,0.4,0.4,0.1,0.1,766.7,920.0400000000001,232.33333333333337,17.415
0.847,0.499,0.927,3.615,0.259,1.846,0.4,0.4,0.1,0.1,723.4,868.0799999999999,219.21212121212122,17.295
0.569,0.388,0.532,3.738,3.57,1.313,0.4,0.4,0.1,0.1,573.3,687.9599999999999,173.72727272727272,21.465
1.057,1.205,0.846,2.815,1.86,3.972,0.4,0.4,0.1,0.1,899.0,1078.8,272.42424242424244,14.145000000000001
1.149,1.135,0.777,4.914,0.265,1.83,0.4,0.4,0.1,0.1,938.0,1125.6,284.24242424242425,12.765
1.141,0.515,1.389,1.058,2.26,3.607,0.4,0.4,0.1,0.1,872.0,1046.3999999999999,264.24242424242425,12.884999999999998
0.878,0.101,0.431,2.658,1.279,1.955,0.4,0.4,0.1,0.1,699.1,838.92,211.84848484848487,16.83
0.912,0.717,0.39,4.259,3.411,1.152,0.4,0.4,0.1,0.1,777.7,933.24,235.66666666666669,16.32
0.916,1.324,1.016,2.579,1.379,4.581,0.4,0.4,0.1,0.1,840.4,1008.4799999999999,254.66666666666669,16.259999999999998
0.629,0.768,1.446,3.011,4.691,4.359,0.4,0.4,0.1,0.1,641.3,769.56,194.33333333333334,20.564999999999998
1.221,0.682,0.676,3.603,4.703,2.251,0.4,0.4,0.1,0.1,928.7,1114.44,281.42424242424244,11.684999999999999
0.979,1.409,0.841,0.616,1.498,4.978,0.4,0.4,0.1,0.1,880.4,1056.48,266.7878787878788,15.315
0.17,0.279,0.105,3.702,4.834,2.171,0.4,0.4,0.1,0.1,362.9,435.47999999999996,109.96969696969697,27.45
0.758,0.375,0.867,0.215,0.596,1.023,0.4,0.4,0.1,0.1,666.5,799.8,201.96969696969697,18.63
0.195,1.337,0.72,2.698,0.443,2.39,0.4,0.4,0.1,0.1,481.2,577.4399999999999,145.8181818181818,27.075
1.395,0.349,1.012,1.702,4.83,1.313,0.4,0.4,0.1,0.1,982.4,1178.8799999999999,297.6969696969697,9.075
1.493,0.618,0.746,0.892,3.763,1.486,0.4,0.4,0.1,0.1,1058.3,1269.9599999999998,320.6969696969697,7.604999999999997
1.237,1.163,1.377,4.108,1.014,2.239,0.4,0.4,0.1,0.1,984.8,1181.76,298.42424242424244,11.445
0.37,0.662,0.885,1.12,1.486,3.681,0.4,0.4,0.1,0.1,501.2,601.4399999999999,151.87878787878788,24.45
1.412,0.304,0.453,4.374,3.961,0.701,0.4,0.4,0.1,0.1,986.4,1183.6799999999998,298.90909090909093,8.82
0.42,0.548,1.022,0.019,2.789,1.439,0.4,0.4,0.1,0.1,514.8,617.7599999999999,156.0,23.7
1.121,0.718,0.95,1.519,0.193,0.671,0.4,0.4,0.1,0.1,882.3,1058.76,267.3636363636364,13.184999999999999
0.838,1.159,0.731,0.289,4.185,4.27,0.4,0.4,0.1,0.1,784.9,941.8799999999999,237.84848484848484,17.43
0.373,0.642,0.154,3.312,3.285,3.708,0.4,0.4,0.1,0.1,500.7,600.8399999999999,151.72727272727272,24.405
0.881,1.131,0.461,3.131,2.659,0.647,0.4,0.4,0.1,0.1,803.6,964.3199999999999,243.51515151515153,16.785
0.908,0.333,1.127,2.74,3.658,3.172,0.4,0.4,0.1,0.1,737.3,884.7599999999999,223.42424242424244,16.38
1.354,0.589,0.671,0.542,2.403,1.761,0.4,0.4,0.1,0.1,985.9,1183.08,298.75757575757575,9.689999999999998
0.786,0.102,0.99,0.828,3.247,1.28,0.4,0.4,0.1,0.1,653.2,783.84,197.93939393939397,18.21
1.43,1.117,1.33,4.029,2.581,4.857,0.4,0.4,0.1,0.1,1076.7,1292.04,326.2727272727273,8.55
1.373,0.669,1.316,2.101,3.111,0.272,0.4,0.4,0.1,0.1,1003.4,1204.08,304.06060606060606,9.405000000000001
0.167,0.173,1.322,2.957,0.766,0.88,0.4,0.4,0.1,0.1,350.8,420.96,106.30303030303031,27.495
1.293,1.176,1.367,0.993,1.024,2.981,0.4,0.4,0.1,0.1,1014.1,1216.92,307.3030303030303,10.605
0.861,1.051,0.153,4.23,2.183,0.198,0.4,0.4,0.1,0.1,785.6,942.72,238.0606060606061,17.085
1.303,0.963,0.535,0.145,4.119,2.778,0.4,0.4,0.1,0.1,997.8,1197.36,302.3636363636364,10.455000000000002
1.228,1.123,1.497,4.45,1.925,1.751,0.4,0.4,0.1,0.1,976.3,1171.56,295.8484848484849,11.580000000000002
0.113,1.349,0.797,1.985,2.476,1.707,0.4,0.4,0.1,0.1,441.4,529.68,133.75757575757575,28.305
0.624,1.018,0.673,0.128,4.818,0.294,0.4,0.4,0.1,0.1,663.8,796.56,201.15151515151516,20.64
1.107,1.327,0.939,4.272,3.671,0.595,0.4,0.4,0.1,0.1,936.2,1123.44,283.69696969696975,13.395
1.461,1.481,1.244,4.703,0.391,4.826,0.4,0.4,0.1,0.1,1128.6,1354.32,342.0,8.084999999999997
0.57,1.127,0.906,2.023,2.706,1.994,0.4,0.4,0.1,0.1,647.7,777.24,196.2727272727273,21.450000000000003
1.132,0.293,0.255,1.773,4.137,0.353,0.4,0.4,0.1,0.1,845.3,1014.3599999999999,256.1515151515151,13.020000000000003
0.52,0.407,0.496,1.576,1.016,0.77,0.4,0.4,0.1,0.1,550.7,660.84,166.8787878787879,22.2
0.632,1.138,0.84,0.889,0.843,0.698,0.4,0.4,0.1,0.1,679.8,815.7599999999999,206.0,20.52
1.452,1.296,0.601,0.534,4.85,1.719,0.4,0.4,0.1,0.1,1105.6,1326.7199999999998,335.030303030303,8.219999999999999
0.649,0.666,0.528,0.984,2.2,2.929,0.4,0.4,0.1,0.1,641.1,769.32,194.27272727272728,20.265
0.585,1.49,1.04,3.22,4.602,4.763,0.4,0.4,0.1,0.1,691.5,829.8,209.54545454545456,21.225
0.75,1.278,0.175,0.234,3.058,4.971,0.4,0.4,0.1,0.1,752.8,903.3599999999999,228.12121212121212,18.75
0.35,0.161,0.368,3.165,3.777,2.13,0.4,0.4,0.1,0.1,441.1,529.32,133.66666666666669,24.75
0.896,0.658,0.589,3.346,0.474,1.655,0.4,0.4,0.1,0.1,763.8,916.56,231.45454545454544,16.560000000000002
1.432,0.363,0.442,3.455,1.891,0.474,0.4,0.4,0.1,0.1,1002.3,1202.76,303.72727272727275,8.52
0.587,0.473,0.557,4.282,2.315,2.796,0.4,0.4,0.1,0.1,590.8,708.9599999999999,179.03030303030303,21.195
1.358,1.473,1.206,3.068,3.018,1.778,0.4,0.4,0.1,0.1,1076.3,1291.56,326.1515151515151,9.629999999999999
0.63,1.335,1.056,4.545,1.578,2.244,0.4,0.4,0.1,0.1,698.5,838.1999999999999,211.66666666666669,20.55
0.409,1.268,0.755,0.259,3.47,3.612,0.4,0.4,0.1,0.1,581.3,697.56,176.15151515151516,23.865000000000002
0.447,1.105,0.728,0.974,2.375,2.22,0.4,0.4,0.1,0.1,584.0,700.8,176.96969696969697,23.295
1.375,0.999,0.548,4.359,1.214,1.208,0.4,0.4,0.1,0.1,1037.4,1244.88,314.36363636363643,9.375
0.41,1.336,0.686,4.295,1.921,1.697,0.4,0.4,0.1,0.1,588.6,706.32,178.36363636363637,23.85
0.665,0.239,0.501,2.482,0.308,0.046,0.4,0.4,0.1,0.1,606.4,727.68,183.75757575757575,20.025
0.517,0.335,0.942,0.16,0.592,1.838,0.4,0.4,0.1,0.1,542.0,650.4,164.24242424242425,22.245
0.796,0.919,0.367,3.774,1.693,3.697,0.4,0.4,0.1,0.1,739.9,887.88,224.21212121212122,18.06
0.265,0.363,1.302,4.77,4.905,0.962,0.4,0.4,0.1,0.1,418.8,502.56,126.90909090909092,26.025
0.96,1.302,0.578,2.901,0.118,2.85,0.4,0.4,0.1,0.1,860.2,1032.24,260.6666666666667,15.600000000000001
0.307,0.114,0.636,2.831,1.265,1.892,0.4,0.4,0.1,0.1,414.9,497.87999999999994,125.72727272727273,25.395
0.236,0.96,1.26,4.736,1.461,1.141,0.4,0.4,0.1,0.1,464.0,556.8,140.60606060606062,26.46
0.956,0.454,0.97,4.374,2.203,3.84,0.4,0.4,0.1,0.1,773.4,928.0799999999999,234.36363636363637,15.66
0.569,1.47,0.226,3.397,1.098,1.034,0.4,0.4,0.1,0.1,681.5,817.8,206.51515151515153,21.465
0.158,0.221,0.253,4.667,3.306,1.918,0.4,0.4,0.1,0.1,351.1,421.32,106.3939393939394,27.63
0.288,0.703,0.964,2.715,4.821,1.03,0.4,0.4,0.1,0.1,464.3,557.16,140.69696969696972,25.68
1.169,0.91,1.279,0.09,0.109,2.959,0.4,0.4,0.1,0.1,925.5,1110.6,280.4545454545455,12.465
0.767,1.1,1.369,3.803,1.988,2.943,0.4,0.4,0.1,0.1,743.5,892.1999999999999,225.3030303030303,18.494999999999997
1.483,1.062,1.1,4.85,0.853,0.973,0.4,0.4,0.1,0.1,1097.7,1317.24,332.6363636363637,7.754999999999999
1.145,0.494,1.076,4.981,3.52,4.771,0.4,0.4,0.1,0.1,871.9,1046.28,264.21212121212125,12.825
0.818,0.348,0.74,3.665,1.002,2.029,0.4,0.4,0.1,0.1,693.8,832.56,210.24242424242425,17.73
0.343,0.684,0.259,3.863,2.227,3.182,0.4,0.4,0.1,0.1,489.9,587.88,148.45454545454547,24.855
1.155,1.1,0.463,4.98,0.851,4.728,0.4,0.4,0.1,0.1,937.5,1125.0,284.0909090909091,12.675
0.535,1.168,0.811,1.733,4.441,4.27,0.4,0.4,0.1,0.1,634.3,761.16,192.21212121212122,21.975
1.062,0.536,0.265,2.597,0.242,2.975,0.4,0.4,0.1,0.1,834.6,1001.52,252.90909090909093,14.069999999999999
0.684,0.93,0.397,0.199,1.095,4.556,0.4,0.4,0.1,0.1,685.0,822.0,207.5757575757576,19.74
0.275,1.468,1.296,0.051,2.191,3.049,0.4,0.4,0.1,0.1,534.3,641.16,161.9090909090909,25.875
0.464,0.452,1.354,2.451,4.112,0.424,0.4,0.4,0.1,0.1,527.2,632.64,159.75757575757578,23.04
0.855,0.156,0.433,1.394,4.86,0.165,0.4,0.4,0.1,0.1,693.1,831.72,210.03030303030306,17.175
1.037,0.23,0.947,3.12,0.565,2.159,0.4,0.4,0.1,0.1,791.5,949.8,239.84848484848487,14.445
0.984,1.46,1.372,1.142,0.907,0.834,0.4,0.4,0.1,0.1,888.0,1065.6,269.0909090909091,15.24
0.323,0.908,1.034,3.728,1.894,2.959,0.4,0.4,0.1,0.1,502.3,602.76,152.21212121212122,25.155
0.176,0.812,0.216,2.569,1.84,1.198,0.4,0.4,0.1,0.1,419.2,503.03999999999996,127.03030303030303,27.36
0.538,0.963,0.474,1.633,0.148,0.147,0.4,0.4,0.1,0.1,615.3,738.3599999999999,186.45454545454544,21.93
1.076,1.218,1.031,0.912,2.383,4.204,0.4,0.4,0.1,0.1,909.8,1091.76,275.6969696969697,13.86
1.051,0.845,1.103,0.619,1.014,3.473,0.4,0.4,0.1,0.1,860.0,1032.0,260.6060606060606,14.235000000000001
1.114,1.431,0.284,3.992,3.374,4.272,0.4,0.4,0.1,0.1,950.1,1140.12,287.90909090909093,13.29
1.422,0.932,0.901,2.915,3.162,2.494,0.4,0.4,0.1,0.1,1054.2,1265.04,319.4545454545455,8.670000000000002
0.526,0.401,0.519,3.009,4.844,5.0,0.4,0.4,0.1,0.1,553.1,663.72,167.60606060606062,22.11
1.264,1.27,0.653,1.168,2.013,4.822,0.4,0.4,0.1,0.1,1009.0,1210.8,305.75757575757575,11.04
0.943,0.725,1.255,2.986,1.052,1.891,0.4,0.4,0.1,0.1,794.0,952.8,240.60606060606062,15.855
0.883,1.364,1.089,0.079,3.144,0.322,0.4,0.4,0.1,0.1,827.9,993.4799999999999,250.87878787878788,16.755
0.973,0.756,0.124,4.514,1.253,2.309,0.4,0.4,0.1,0.1,812.1,974.52,246.09090909090912,15.405000000000001
0.958,1.002,0.156,3.078,3.526,2.837,0.4,0.4,0.1,0.1,829.2,995.04,251.2727272727273,15.63
0.652,0.268,0.518,4.346,2.415,3.083,0.4,0.4,0.1,0.1,602.8,723.3599999999999,182.66666666666666,20.22
0.656,0.906,0.354,0.883,1.859,2.949,0.4,0.4,0.1,0.1,668.6,802.32,202.60606060606062,20.16
0.906,0.539,0.25,1.306,2.366,0.768,0.4,0.4,0.1,0.1,756.9,908.28,229.36363636363637,16.41
0.449,0.924,0.871,3.118,1.429,2.135,0.4,0.4,0.1,0.1,566.9,680.28,171.78787878787878,23.265
0.449,0.614,0.382,4.527,2.279,0.428,0.4,0.4,0.1,0.1,535.9,643.0799999999999,162.3939393939394,23.265
1.096,0.516,0.989,2.514,2.333,0.405,0.4,0.4,0.1,0.1,849.6,1019.52,257.4545454545455,13.559999999999999
1.202,0.685,0.729,2.384,3.613,2.75,0.4,0.4,0.1,0.1,919.5,1103.3999999999999,278.6363636363636,11.969999999999999
0.962,0.383,0.582,4.016,4.908,4.34,0.4,0.4,0.1,0.1,769.3,923.1599999999999,233.12121212121212,15.57
0.139,1.392,0.204,2.457,1.065,4.333,0.4,0.4,0.1,0.1,458.7,550.4399999999999,139.0,27.915
0.424,1.081,0.939,0.017,1.235,1.055,0.4,0.4,0.1,0.1,570.1,684.12,172.75757575757578,23.64
1.222,0.487,0.18,2.394,2.391,3.976,0.4,0.4,0.1,0.1,909.7,1091.64,275.6666666666667,11.670000000000002
1.045,0.502,1.459,1.576,4.927,0.21,0.4,0.4,0.1,0.1,822.7,987.24,249.30303030303034,14.325000000000001
1.46,0.223,0.278,0.099,2.356,3.099,0.4,0.4,0.1,0.1,1002.3,1202.76,303.72727272727275,8.100000000000001
0.92,1.318,1.441,4.695,2.767,4.71,0.4,0.4,0.1,0.1,841.8,1010.1599999999999,255.0909090909091,16.2
1.246,0.308,1.338,3.46,3.032,1.428,0.4,0.4,0.1,0.1,903.8,1084.56,273.8787878787879,11.309999999999999
0.12,1.242,1.27,1.953,3.372,1.592,0.4,0.4,0.1,0.1,434.2,521.04,131.5757575757576,28.2
0.4,0.341,0.108,2.554,2.501,4.982,0.4,0.4,0.1,0.1,484.1,580.92,146.69696969696972,24.0
0.951,1.123,0.101,0.203,2.832,2.589,0.4,0.4,0.1,0.1,837.8,1005.3599999999999,253.87878787878788,15.735000000000001
0.59,1.499,0.292,2.033,1.023,1.859,0.4,0.4,0.1,0.1,694.9,833.88,210.5757575757576,21.15
0.885,0.162,0.625,3.941,2.469,2.386,0.4,0.4,0.1,0.1,708.7,850.44,214.75757575757578,16.725
0.107,0.848,0.932,3.932,4.792,3.24,0.4,0.4,0.1,0.1,388.3,465.96,117.66666666666667,28.395
1.011,1.37,1.088,0.473,0.14,4.648,0.4,0.4,0.1,0.1,892.5,1071.0,270.4545454545455,14.835
0.657,0.752,1.175,1.508,1.606,1.977,0.4,0.4,0.1,0.1,653.7,784.44,198.09090909090912,20.145
1.174,0.144,1.308,1.408,1.764,2.232,0.4,0.4,0.1,0.1,851.4,1021.68,258.0,12.39
0.836,1.099,0.55,3.113,3.531,2.346,0.4,0.4,0.1,0.1,777.9,933.4799999999999,235.72727272727272,17.46
1.071,0.598,0.218,1.433,3.401,0.347,0.4,0.4,0.1,0.1,845.3,1014.3599999999999,256.1515151515151,13.935000000000002
0.445,1.349,1.484,4.493,0.654,4.337,0.4,0.4,0.1,0.1,607.4,728.88,184.06060606060606,23.325
0.944,1.458,1.058,1.703,3.331,4.278,0.4,0.4,0.1,0.1,867.8,1041.36,262.969696969697,15.84
0.521,0.586,0.714,2.329,2.428,2.768,0.4,0.4,0.1,0.1,569.1,682.92,172.45454545454547,22.185
0.666,0.308,1.091,3.235,4.817,0.485,0.4,0.4,0.1,0.1,613.8,736.56,186.0,20.009999999999998
0.784,1.362,1.231,0.364,3.976,0.498,0.4,0.4,0.1,0.1,778.2,933.84,235.81818181818184,18.240000000000002
1.065,1.346,0.856,2.691,1.926,3.166,0.4,0.4,0.1,0.1,917.1,1100.52,277.90909090909093,14.025
0.395,1.019,0.27,1.002,3.589,1.478,0.4,0.4,0.1,0.1,549.4,659.28,166.4848484848485,24.075
1.098,0.475,0.719,0.894,4.792,3.143,0.4,0.4,0.1,0.1,846.5,1015.8,256.5151515151515,13.529999999999998
0.303,0.464,0.963,0.078,4.895,0.729,0.4,0.4,0.1,0.1,447.9,537.4799999999999,135.72727272727272,25.455
0.737,1.491,0.599,4.296,2.051,1.034,0.4,0.4,0.1,0.1,767.6,921.12,232.60606060606062,18.945
1.463,0.766,1.365,4.153,3.049,0.767,0.4,0.4,0.1,0.1,1058.1,1269.7199999999998,320.6363636363636,8.055
0.13,1.336,0.806,2.3,0.986,0.285,0.4,0.4,0.1,0.1,448.6,538.32,135.93939393939397,28.05
1.496,0.925,0.406,0.802,0.009,3.739,0.4,0.4,0.1,0.1,1090.5,1308.6,330.4545454545455,7.559999999999999
1.011,1.354,0.715,2.785,4.323,2.204,0.4,0.4,0.1,0.1,890.9,1069.08,269.969696969697,14.835
1.096,1.085,0.73,4.439,0.536,3.155,0.4,0.4,0.1,0.1,906.5,1087.8,274.6969696969697,13.559999999999999
1.463,1.426,0.562,0.146,0.676,0.261,0.4,0.4,0.1,0.1,1124.1,1348.9199999999998,340.6363636363636,8.055
0.717,0.256,0.196,1.072,3.935,3.071,0.4,0.4,0.1,0.1,634.1,760.92,192.15151515151516,19.245
0.922,0.226,1.173,4.265,3.542,2.527,0.4,0.4,0.1,0.1,733.6,880.32,222.3030303030303,16.17
0.111,0.217,1.294,3.522,3.989,0.852,0.4,0.4,0.1,0.1,327.2,392.64,99.15151515151516,28.335
0.499,1.458,0.625,2.195,0.711,1.04,0.4,0.4,0.1,0.1,645.3,774.3599999999999,195.54545454545453,22.515
0.985,1.272,1.296,1.05,2.717,4.435,0.4,0.4,0.1,0.1,869.7,1043.64,263.54545454545456,15.225
0.154,0.324,0.414,1.539,0.078,3.214,0.4,0.4,0.1,0.1,359.4,431.28,108.9090909090909,27.69
1.1,0.589,0.885,4.208,0.102,1.527,0.4,0.4,0.1,0.1,858.9,1030.6799999999998,260.27272727272725,13.5
1.343,1.389,1.47,2.872,3.073,4.062,0.4,0.4,0.1,0.1,1060.4,1272.48,321.33333333333337,9.855
1.145,1.288,0.38,0.826,2.423,4.433,0.4,0.4,0.1,0.1,951.3,1141.56,288.27272727272725,12.825
0.75,0.432,0.774,4.058,2.535,2.097,0.4,0.4,0.1,0.1,668.2,801.84,202.4848484848485,18.75
0.198,0.706,1.016,2.823,3.604,0.542,0.4,0.4,0.1,0.1,419.6,503.52,127.15151515151517,27.03
0.483,0.528,0.814,2.397,1.802,4.341,0.4,0.4,0.1,0.1,544.3,653.16,164.93939393939394,22.755
0.668,0.916,1.388,2.787,3.731,2.965,0.4,0.4,0.1,0.1,675.6,810.72,204.72727272727275,19.979999999999997
0.903,0.503,1.292,2.719,2.306,3.627,0.4,0.4,0.1,0.1,751.8,902.16,227.8181818181818,16.455
1.033,0.838,1.19,0.374,3.146,2.136,0.4,0.4,0.1,0.1,850.3,1020.3599999999999,257.6666666666667,14.505
1.466,0.584,0.921,2.373,3.18,4.041,0.4,0.4,0.1,0.1,1041.4,1249.68,315.5757575757576,8.010000000000002
1.128,0.409,0.302,3.524,2.008,0.005,0.4,0.4,0.1,0.1,854.9,1025.8799999999999,259.06060606060606,13.080000000000002
1.394,0.298,0.317,3.691,2.574,2.479,0.4,0.4,0.1,0.1,976.8,1172.1599999999999,296.0,9.09
0.103,0.964,1.304,3.607,3.199,4.197,0.4,0.4,0.1,0.1,397.9,477.47999999999996,120.57575757575758,28.455
1.489,0.302,1.03,3.689,4.031,0.105,0.4,0.4,0.1,0.1,1024.7,1229.64,310.51515151515156,7.664999999999999
1.342,1.03,0.23,4.49,1.39,4.641,0.4,0.4,0.1,0.1,1024.0,1228.8,310.3030303030303,9.869999999999997
1.253,0.311,0.654,4.084,2.88,1.924,0.4,0.4,0.1,0.1,907.6,1089.12,275.03030303030306,11.205000000000002
0.865,1.097,0.535,0.903,3.019,0.224,0.4,0.4,0.1,0.1,792.2,950.64,240.0606060606061,17.025
0.894,0.492,1.202,2.411,1.226,0.35,0.4,0.4,0.1,0.1,746.2,895.44,226.12121212121215,16.59
0.689,0.882,1.476,4.259,0.049,0.084,0.4,0.4,0.1,0.1,682.7,819.24,206.8787878787879,19.665
0.982,0.162,1.131,2.355,4.054,4.919,0.4,0.4,0.1,0.1,757.2,908.64,229.45454545454547,15.27
1.456,0.507,0.455,1.374,0.643,0.82,0.4,0.4,0.1,0.1,1028.7,1234.44,311.72727272727275,8.16
0.806,0.608,0.824,3.887,3.084,2.053,0.4,0.4,0.1,0.1,713.8,856.56,216.3030303030303,17.91
0.707,1.269,0.301,3.596,1.514,3.782,0.4,0.4,0.1,0.1,730.4,876.4799999999999,221.33333333333334,19.395000000000003
0.845,0.651,0.824,4.886,2.163,1.256,0.4,0.4,0.1,0.1,737.6,885.12,223.51515151515153,17.325000000000003
0.441,1.257,0.812,3.693,1.524,3.298,0.4,0.4,0.1,0.1,596.2,715.44,180.66666666666669,23.384999999999998
1.063,0.402,0.171,1.944,2.039,0.745,0.4,0.4,0.1,0.1,821.7,986.04,249.00000000000003,14.055000000000001
0.827,0.834,0.363,4.148,2.643,4.716,0.4,0.4,0.1,0.1,746.9,896.28,226.33333333333334,17.595
0.657,1.092,0.385,0.799,1.805,3.705,0.4,0.4,0.1,0.1,687.7,825.24,208.3939393939394,20.145
0.251,1.432,1.07,3.692,3.763,0.959,0.4,0.4,0.1,0.1,518.7,622.44,157.18181818181822,26.235
0.634,0.95,0.547,0.007,4.886,0.397,0.4,0.4,0.1,0.1,662.0,794.4,200.60606060606062,20.490000000000002
1.206,0.901,0.718,2.387,1.294,2.492,0.4,0.4,0.1,0.1,943.1,1131.72,285.7878787878788,11.91
0.891,0.47,0.796,1.57,2.675,3.764,0.4,0.4,0.1,0.1,742.5,891.0,225.0,16.634999999999998
0.646,1.233,0.45,4.438,2.878,2.137,0.4,0.4,0.1,0.1,696.3,835.56,211.0,20.310000000000002
0.19,1.028,1.427,3.841,4.756,1.692,0.4,0.4,0.1,0.1,447.8,537.36,135.69696969696972,27.15
1.258,1.325,0.227,2.519,3.387,3.059,0.4,0.4,0.1,0.1,1011.5,1213.8,306.51515151515156,11.129999999999999
0.817,0.775,1.184,0.329,2.505,4.852,0.4,0.4,0.1,0.1,736.0,883.1999999999999,223.03030303030303,17.745
1.246,0.795,1.129,4.237,2.848,1.302,0.4,0.4,0.1,0.1,952.5,1143.0,288.6363636363636,11.309999999999999
0.204,1.073,0.23,3.022,3.453,0.32,0.4,0.4,0.1,0.1,459.3,551.16,139.1818181818182,26.94
0.28,1.441,0.191,0.242,4.097,4.361,0.4,0.4,0.1,0.1,534.1,640.92,161.84848484848487,25.8
0.801,0.544,0.859,3.659,0.465,0.368,0.4,0.4,0.1,0.1,704.9,845.88,213.60606060606062,17.985
0.472,1.018,0.471,4.729,2.622,1.782,0.4,0.4,0.1,0.1,587.8,705.3599999999999,178.12121212121212,22.92
1.498,1.158,0.593,1.246,3.744,4.473,0.4,0.4,0.1,0.1,1114.8,1337.76,337.8181818181818,7.530000000000001
1.27,1.369,0.585,2.954,3.391,4.533,0.4,0.4,0.1,0.1,1021.9,1226.28,309.6666666666667,10.95
0.777,1.318,1.218,2.466,4.182,3.306,0.4,0.4,0.1,0.1,770.3,924.3599999999999,233.42424242424244,18.345
1.151,1.321,0.153,1.163,2.426,3.664,0.4,0.4,0.1,0.1,957.6,1149.12,290.1818181818182,12.735
0.154,1.399,1.212,4.251,3.485,4.786,0.4,0.4,0.1,0.1,466.9,560.28,141.4848484848485,27.69
1.222,0.192,0.141,0.018,0.237,1.028,0.4,0.4,0.1,0.1,880.2,1056.24,266.72727272727275,11.670000000000002
0.207,1.423,0.588,1.07,4.07,4.324,0.4,0.4,0.1,0.1,495.8,594.96,150.24242424242425,26.895
0.147,0.913,0.125,4.986,1.293,4.445,0.4,0.4,0.1,0.1,414.8,497.76,125.6969696969697,27.795
1.459,0.529,1.258,1.13,0.834,1.116,0.4,0.4,0.1,0.1,1032.4,1238.88,312.8484848484849,8.114999999999998
0.737,0.445,0.955,4.523,1.782,1.618,0.4,0.4,0.1,0.1,663.0,795.6,200.9090909090909,18.945
0.608,0.505,1.147,1.715,2.064,4.318,0.4,0.4,0.1,0.1,604.5,725.4,183.1818181818182,20.880000000000003
1.394,0.919,0.49,3.466,1.038,3.967,0.4,0.4,0.1,0.1,1038.9,1246.68,314.81818181818187,9.09
0.746,0.697,0.967,4.623,4.237,1.088,0.4,0.4,0.1,0.1,692.7,831.24,209.90909090909093,18.810000000000002
0.686,0.53,0.317,0.512,0.99,1.974,0.4,0.4,0.1,0.1,646.0,775.1999999999999,195.75757575757578,19.71
1.308,1.298,0.764,1.717,3.742,0.226,0.4,0.4,0.1,0.1,1033.8,1240.56,313.27272727272725,10.379999999999999
1.246,0.962,0.372,1.48,4.945,3.046,0.4,0.4,0.1,0.1,969.2,1163.04,293.69696969696975,11.309999999999999
1.458,0.247,0.551,3.192,3.523,1.224,0.4,0.4,0.1,0.1,1003.7,1204.44,304.1515151515152,8.129999999999999
1.311,1.079,1.454,3.317,4.854,0.033,0.4,0.4,0.1,0.1,1013.4,1216.08,307.0909090909091,10.335
1.394,0.336,0.406,1.01,1.25,2.038,0.4,0.4,0.1,0.1,980.6,1176.72,297.1515151515152,9.09
